@relation data
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute class {'1','2','3','4','5'}
@data
0.003125,0.001025,0.00023,-0.005792,0.007407,-8.5e-05,0.002517,4.5e-05,4.4e-05,-0.00436,0.004623,0.000167,-0.000195,-7.8e-05,-1.3e-05,-0.000947,0.001002,-7.7e-05,-0.000107,3e-06,1e-06,-0.000467,0.00014,-2.1e-05,0.003297,0.009403,0.002518,0.006357,0.000211,0.001381,0.000107,0.000488,'5'
0.00253,0.00077,0.000173,-0.007816,0.009081,-0.000224,0.002188,2.3e-05,3.3e-05,-0.0059,0.005243,9.3e-05,-0.00017,-7.3e-05,-1.6e-05,-0.000578,0.000478,-4e-05,-9.4e-05,-6e-06,-3e-06,-0.00044,0.000177,-2.1e-05,0.00265,0.011984,0.002188,0.007894,0.000186,0.000752,9.4e-05,0.000475,'5'
0.001957,0.000459,9.9e-05,-0.008423,0.008448,-0.000341,0.001854,-6.1e-05,5e-06,-0.006532,0.005165,2.6e-05,-0.000164,-8.9e-05,-2.1e-05,-0.000173,-0.000181,-3.3e-05,-9.5e-05,-2.4e-05,-8e-06,-0.000181,-2.2e-05,-1.9e-05,0.002012,0.011934,0.001855,0.008327,0.000187,0.000253,9.9e-05,0.000183,'5'
0.001477,0.000159,2e-05,-0.007339,0.006153,-0.000159,0.001573,-0.000201,-4.7e-05,-0.006313,0.004753,3e-05,-0.000165,-0.000103,-2.7e-05,0.000373,-0.000791,6.3e-05,-9.7e-05,-4.8e-05,-1.8e-05,7.6e-05,-0.000142,2e-06,0.001486,0.009579,0.001586,0.007902,0.000197,0.000877,0.00011,0.000161,'5'
0.001046,-0.000199,-7.2e-05,-0.006401,0.004859,-6.9e-05,0.001262,-0.000391,-0.000125,-0.005271,0.003784,5.1e-05,-0.000123,-0.000102,-2.6e-05,0.000268,-0.00037,2.6e-05,-8.9e-05,-5.4e-05,-2.2e-05,0.000298,-0.000277,6e-06,0.001067,0.008037,0.001327,0.006488,0.000162,0.000457,0.000106,0.000407,'5'
0.000722,-0.000571,-0.000184,-0.005102,0.003513,8.6e-05,0.000944,-0.000577,-0.000229,-0.004388,0.002988,8.9e-05,-9.8e-05,-0.000113,-3.4e-05,0.000394,-0.000408,4.7e-05,-9.6e-05,-5.7e-05,-3.1e-05,0.000267,-0.000241,1.2e-05,0.000939,0.006195,0.00113,0.00531,0.000153,0.000569,0.000116,0.00036,'5'
0.00028,-0.00108,-0.000362,-0.003971,0.00249,0.000148,0.000438,-0.000832,-0.000389,-0.0035,0.002176,0.000123,-0.000134,-0.000154,-5.4e-05,0.000343,-0.00031,1.9e-05,-0.000153,-7.7e-05,-4.8e-05,0.000269,-0.000246,1e-05,0.001173,0.004689,0.001018,0.004123,0.000211,0.000463,0.000178,0.000365,'5'
-0.000311,-0.001644,-0.000584,-0.003479,0.00167,0.000236,-0.000198,-0.000965,-0.000577,-0.002988,0.001581,0.000158,-0.000179,-0.000171,-6.7e-05,0.000149,-0.000248,2.7e-05,-0.000193,-4e-05,-5.7e-05,0.000155,-0.00018,1.1e-05,0.001772,0.003867,0.001142,0.003385,0.000256,0.000291,0.000205,0.000238,'5'
-0.001093,-0.001991,-0.00076,-0.003254,0.001098,0.00023,-0.000807,-0.000961,-0.000684,-0.002556,0.00108,0.000184,-0.000217,-9.6e-05,-4.9e-05,6.3e-05,-0.000159,-2e-06,-0.000169,1e-06,-3e-05,0.00012,-0.000139,7e-06,0.002395,0.003442,0.00143,0.002781,0.000243,0.000171,0.000172,0.000184,'5'
-0.001832,-0.002177,-0.000889,-0.003417,0.000576,0.000266,-0.001294,-0.000856,-0.00072,-0.002487,0.00078,0.000223,-0.000247,-6.2e-05,-4.3e-05,-5.5e-05,-0.000174,1.2e-05,-0.000162,3.5e-05,-1.2e-05,2.3e-05,-1e-04,1.3e-05,0.002981,0.003476,0.001711,0.002616,0.000258,0.000183,0.000166,0.000104,'5'
-0.002331,-0.00205,-0.00091,-0.003455,0.000179,0.000278,-0.001536,-0.000791,-0.000657,-0.002411,0.00059,0.000239,-0.000139,3.5e-05,-6e-06,-1.1e-05,-0.00011,3e-06,-6.7e-05,1.8e-05,1.8e-05,2.1e-05,-5.3e-05,4e-06,0.003235,0.003471,0.001849,0.002493,0.000143,0.000111,7.2e-05,5.7e-05,'5'
-0.002644,-0.00197,-0.000901,-0.003484,-0.000285,0.000335,-0.001907,-0.00086,-0.000623,-0.002501,0.000471,0.000248,-9.5e-05,2.5e-05,3e-06,-9e-06,-0.000141,1.7e-05,-0.000112,-2.1e-05,1e-05,-2.7e-05,-3.6e-05,3e-06,0.003418,0.003512,0.002183,0.002557,9.8e-05,0.000142,0.000115,4.5e-05,'5'
-0.002604,-0.00175,-0.000783,-0.003312,-0.000709,0.000386,-0.002088,-0.000892,-0.000546,-0.002357,0.00036,0.000224,1.3e-05,6.8e-05,3.7e-05,5.4e-05,-0.000132,1.6e-05,-5.6e-05,-1e-05,2.4e-05,4.5e-05,-3.5e-05,-8e-06,0.003233,0.003409,0.002335,0.002395,7.9e-05,0.000144,6.2e-05,5.7e-05,'5'
-0.002489,-0.001576,-0.000646,-0.003174,-0.000901,0.000399,-0.002188,-0.000913,-0.000475,-0.002276,0.000303,0.000204,3.5e-05,5.3e-05,4.1e-05,4.2e-05,-5.8e-05,4e-06,-3e-05,-6e-06,2.1e-05,2.5e-05,-1.7e-05,-6e-06,0.003016,0.003323,0.002418,0.002305,7.6e-05,7.2e-05,3.8e-05,3.1e-05,'5'
-0.002207,-0.00133,-0.000494,-0.002629,-0.000782,0.00032,-0.001995,-0.000813,-0.00039,-0.001845,0.000238,0.000153,8.5e-05,7.5e-05,4.6e-05,0.000165,3.6e-05,-2.4e-05,5.8e-05,3e-05,2.6e-05,0.000131,-2e-05,-1.5e-05,0.002624,0.002761,0.002189,0.001867,0.000122,0.000171,7.1e-05,0.000133,'5'
-0.001875,-0.001018,-0.000348,-0.001967,-0.000382,2e-04,-0.001693,-0.000616,-0.000301,-0.001308,0.000212,9.8e-05,0.000101,9.5e-05,4.4e-05,2e-04,0.000121,-3.6e-05,9.2e-05,6e-05,2.7e-05,0.000163,-8e-06,-1.7e-05,0.002162,0.002014,0.001827,0.001329,0.000145,0.000237,0.000112,0.000164,'5'
-0.001405,-0.00071,-0.000211,-0.001214,0.000407,3.6e-05,-0.001326,-0.00044,-0.000215,-0.000766,0.000214,4.7e-05,0.000131,8.5e-05,3.8e-05,0.000209,0.000219,-4.5e-05,0.000102,4.9e-05,2.4e-05,0.00015,1e-06,-1.4e-05,0.001588,0.001281,0.001413,0.000797,0.000161,0.000306,0.000116,0.000151,'5'
-0.000998,-0.000441,-0.000103,-0.000646,0.000941,-1e-05,-0.000979,-0.000268,-0.000136,-0.000453,0.000494,1.5e-05,0.000131,8.7e-05,3.5e-05,0.000183,0.000172,-1.5e-05,0.000112,5.5e-05,2.6e-05,0.000101,9e-05,-1.1e-05,0.001096,0.001141,0.001024,0.00067,0.000161,0.000252,0.000128,0.000136,'5'
-0.000605,-0.000222,-1.4e-05,0.000265,0.002251,-6.8e-05,-0.000605,-0.000119,-6.1e-05,-0.000133,0.000984,-2.5e-05,0.000109,6.1e-05,2.5e-05,0.000253,0.000364,-1.6e-05,0.000104,4.1e-05,2.1e-05,8.9e-05,0.000136,-1.1e-05,0.000644,0.002267,0.00062,0.000993,0.000128,0.000443,0.000114,0.000163,'5'
-0.000388,-7.3e-05,5.9e-05,0.001315,0.003697,-8.1e-05,-0.000388,-9e-06,-1.4e-05,0.000338,0.001794,-7e-05,7e-05,4.8e-05,2.4e-05,0.000339,0.000467,-4e-06,7e-05,3.5e-05,1.5e-05,0.000152,0.000261,-1.4e-05,0.000399,0.003925,0.000388,0.001827,8.8e-05,0.000577,8e-05,0.000303,'5'
-7.4e-05,2.9e-05,0.000161,0.003662,0.006459,-7.8e-05,-0.000133,2.4e-05,4.8e-05,0.001141,0.00259,-0.00011,9e-05,2.9e-05,2.9e-05,0.00067,0.000789,1e-06,7.3e-05,1e-05,1.8e-05,0.000229,0.000227,-1.2e-05,0.00018,0.007425,0.000144,0.002832,9.9e-05,0.001035,7.6e-05,0.000323,'5'
0.000391,0.000195,0.000318,0.006363,0.008821,3.2e-05,0.000171,2.7e-05,0.000137,0.002201,0.003806,-9.7e-05,0.00015,5.3e-05,5.1e-05,0.000871,0.000762,3.5e-05,9.8e-05,1e-06,2.9e-05,0.000342,0.000392,4e-06,0.00054,0.010877,0.000221,0.004398,0.000167,0.001158,0.000102,0.000521,'5'
0.001069,0.000481,5e-04,0.009383,0.010197,0.000509,0.000646,4.6e-05,0.000267,0.002978,0.004689,1.7e-05,0.000194,8.2e-05,5.2e-05,0.000863,0.000393,0.000136,0.000136,5e-06,3.7e-05,0.000222,0.000252,3.2e-05,0.001275,0.013866,7e-04,0.005555,0.000217,0.000958,0.000141,0.000338,'5'
0.0017,0.000847,0.000671,0.009724,0.008994,0.001073,0.001157,7.8e-05,0.000404,0.003643,0.00525,0.000221,0.000186,0.000108,5e-05,1e-04,-0.000354,0.000166,0.00015,1e-05,4.1e-05,0.000196,0.000165,6e-05,0.002015,0.013289,0.001228,0.006394,0.00022,0.000403,0.000156,0.000263,'5'
0.002027,0.001086,0.000743,0.007912,0.006678,0.001429,0.00158,0.000135,0.000515,0.003546,0.006959,0.000775,9.6e-05,7e-05,2.1e-05,-0.000533,-0.000681,0.000105,0.000124,1.7e-05,3.3e-05,-2.9e-05,0.000503,0.000163,0.002417,0.010452,0.001667,0.007849,0.000121,0.000871,0.00013,0.000529,'5'
0.002241,0.001226,0.000797,0.004553,0.006103,0.001803,0.001971,0.000136,0.000622,0.003063,0.007455,0.001073,6.9e-05,4.5e-05,1.7e-05,-0.001083,-0.000185,0.00012,0.000126,0,3.4e-05,-0.000156,0.00016,9.6e-05,0.002676,0.007825,0.002071,0.00813,8.4e-05,0.001106,0.000131,0.000243,'5'
0.002151,0.001099,0.000743,0.001623,0.005704,0.001662,0.002092,0.000133,0.000652,0.001235,0.010144,0.001554,-2.3e-05,-3.3e-05,-1.4e-05,-0.000751,-0.000102,-3.6e-05,3.1e-05,-1e-06,8e-06,-0.000469,0.00069,0.000123,0.002527,0.006159,0.002196,0.010336,4.2e-05,0.000759,3.2e-05,0.000843,'5'
0.002351,0.001098,0.000813,-0.001337,0.008441,0.001882,0.002384,0.000138,0.000754,-0.000433,0.011511,0.001735,7.7e-05,-1e-06,2.7e-05,-0.001139,0.001053,8.5e-05,0.000112,2e-06,3.9e-05,-0.000641,0.000526,7e-05,0.002719,0.008751,0.002504,0.011649,8.2e-05,0.001553,0.000119,0.000832,'5'
0.002069,0.000957,0.000758,-0.003027,0.007344,0.001357,0.002149,0.000208,0.000734,-0.001586,0.011035,0.001649,-7.1e-05,-3.5e-05,-1.4e-05,-0.000422,-0.000274,-0.000131,-5.9e-05,1.7e-05,-5e-06,-0.000288,-0.000119,-2.2e-05,0.002403,0.008058,0.00228,0.01127,8e-05,0.00052,6.2e-05,0.000312,'5'
0.002063,0.001116,0.000878,-0.004364,0.007438,0.00121,0.002086,0.000362,0.000849,-0.001931,0.008649,0.001333,-2e-06,5e-05,3.8e-05,-0.000418,3e-05,-4.6e-05,-2e-05,4.8e-05,3.6e-05,-0.000108,-0.000746,-9.9e-05,0.002504,0.008708,0.002281,0.008962,6.2e-05,0.000421,6.3e-05,0.00076,'5'
0.001548,0.001127,0.000893,-0.004,0.004398,0.000845,0.001563,0.00046,0.000821,-0.001752,0.005212,0.000864,-0.000151,3e-06,4e-06,0.000107,-0.000894,-0.000107,-0.000154,2.9e-05,-8e-06,5.3e-05,-0.001011,-0.000138,0.002113,0.006005,0.001824,0.005566,0.000152,0.000907,0.000157,0.001022,'5'
0.001051,0.001363,0.001065,-0.003594,0.002051,0.000715,0.001152,0.000642,0.000897,-0.001827,0.003349,0.000744,-0.000151,7.2e-05,5.2e-05,0.000123,-0.000711,-4e-05,-0.000124,5.5e-05,2.3e-05,-2.3e-05,-0.000565,-3.7e-05,0.002024,0.0042,0.001595,0.003887,0.000175,0.000723,0.000138,0.000566,'5'
0.000291,0.001339,0.001096,-0.003447,-0.000814,0.000743,0.000593,0.000673,0.000847,-0.001771,0.000683,0.00065,-0.000224,-7e-06,9e-06,4.3e-05,-0.000843,8e-06,-0.000164,9e-06,-1.5e-05,1.6e-05,-0.000784,-2.7e-05,0.001755,0.003619,0.001233,0.002006,0.000224,0.000844,0.000165,0.000785,'5'
-0.000429,0.001322,0.001119,-0.003466,-0.004338,0.000852,6.1e-05,0.000711,0.000845,-0.001986,-0.001805,0.000691,-0.000257,-6e-06,8e-06,-6e-06,-0.001259,3.9e-05,-0.00019,1.4e-05,-1e-06,-7.7e-05,-0.000888,1.5e-05,0.001784,0.005617,0.001106,0.002771,0.000257,0.001259,0.00019,0.000892,'3'
-0.000858,0.001013,0.000923,-0.005059,-0.00861,0.001099,-0.00036,0.000572,0.000718,-0.002376,-0.00626,0.000708,-0.000116,-8.4e-05,-5.3e-05,-0.000431,-0.001155,6.7e-05,-0.000114,-3.8e-05,-3.4e-05,-0.000106,-0.001204,4e-06,0.001617,0.010047,0.000986,0.006733,0.000153,0.001234,0.000125,0.001209,'3'
-0.001226,0.00075,0.00075,-0.007088,-0.014324,0.001314,-0.000748,0.000464,0.000629,-0.003379,-0.010739,0.000843,-0.000123,-8.8e-05,-5.8e-05,-0.000676,-0.001904,7.2e-05,-0.000129,-3.6e-05,-3e-05,-0.000334,-0.001493,4.5e-05,0.001621,0.016035,0.001082,0.01129,0.000161,0.002022,0.000138,0.001531,'3'
-0.001327,0.000427,0.000501,-0.007417,-0.016334,0.001218,-0.000896,0.000286,0.000448,-0.004494,-0.01389,0.000907,-2.8e-05,-9e-05,-6.9e-05,-9.1e-05,-0.000559,-2.7e-05,-4.1e-05,-4.9e-05,-5e-05,-0.00031,-0.000875,1.8e-05,0.001482,0.017981,0.001042,0.014627,0.000117,0.000567,8.1e-05,0.000929,'3'
-0.001564,8.1e-05,0.000349,-0.007899,-0.019113,0.001139,-0.001067,0.000136,0.000336,-0.005832,-0.017825,0.000914,-7.6e-05,-0.000111,-4.9e-05,-0.000155,-0.000896,-2.5e-05,-5.5e-05,-4.8e-05,-3.6e-05,-0.000431,-0.001269,2e-06,0.001604,0.020712,0.001127,0.018777,0.000144,0.00091,8.2e-05,0.001341,'3'
-0.00151,-0.000212,0.000192,-0.006958,-0.020608,0.000826,-0.001018,-2e-06,0.000197,-0.005242,-0.019891,0.000545,1.6e-05,-8.6e-05,-4.6e-05,0.000277,-0.00044,-9.2e-05,1.5e-05,-4.1e-05,-4.1e-05,0.000173,-0.000608,-0.000108,0.001537,0.021767,0.001037,0.020578,9.9e-05,0.000528,5.9e-05,0.000641,'3'
-0.001421,-0.000453,7.4e-05,-0.006439,-0.024618,0.000487,-0.000999,-1e-04,9.6e-05,-0.003073,-0.022909,-8e-05,2.8e-05,-7.5e-05,-3.7e-05,0.000162,-0.001253,-0.000106,6e-06,-3.1e-05,-3.2e-05,0.000678,-0.000943,-0.000195,0.001493,0.025451,0.001008,0.023114,8.8e-05,0.001268,4.4e-05,0.001178,'3'
-0.001316,-0.000573,-3.2e-05,-0.005905,-0.027967,-0.000276,-0.000943,-0.000167,1.6e-05,-0.002189,-0.022942,-0.000234,3.5e-05,-4e-05,-3.5e-05,0.000178,-0.001116,-0.000254,1.9e-05,-2.2e-05,-2.7e-05,0.000295,-1.1e-05,-5.1e-05,0.001436,0.028585,0.000958,0.023047,6.4e-05,0.001159,3.9e-05,0.000299,'3'
-0.00119,-0.000716,-0.000136,-0.003849,-0.028106,-0.000767,-0.000873,-0.000269,-6e-05,-0.001049,-0.022311,-0.000357,3.5e-05,-4e-05,-2.9e-05,0.000571,-3.9e-05,-0.000136,1.9e-05,-2.8e-05,-2.1e-05,0.000317,0.000175,-3.4e-05,0.001396,0.028379,0.000916,0.022339,6e-05,0.000588,4e-05,0.000364,'3'
-0.001145,-0.000942,-0.000265,-0.001228,-0.0285,-0.000947,-0.000866,-0.000359,-0.000147,-0.000442,-0.022486,-0.000367,1.3e-05,-6.6e-05,-3.8e-05,0.000771,-0.000116,-5.3e-05,2e-06,-2.6e-05,-2.6e-05,0.000179,-5.1e-05,-3e-06,0.001506,0.028542,0.000949,0.022493,7.8e-05,0.000782,3.7e-05,0.000186,'3'
-0.001035,-0.001196,-0.000427,0.002321,-0.028255,-0.000763,-0.00085,-0.000432,-0.000261,0.004137,-0.022638,-0.001042,3.4e-05,-7.9e-05,-5e-05,0.001109,7.6e-05,5.8e-05,5e-06,-2.3e-05,-3.5e-05,0.001431,-4.7e-05,-0.000211,0.001638,0.02836,0.000988,0.023036,1e-04,0.001113,4.2e-05,0.001447,'3'
-0.000875,-0.001388,-0.000595,0.005097,-0.028034,-0.000843,-0.000793,-0.000506,-0.000376,0.006203,-0.021967,-0.001278,4.5e-05,-5.3e-05,-4.7e-05,0.000771,6.1e-05,-2.2e-05,1.6e-05,-2.1e-05,-3.2e-05,0.000574,0.000186,-6.5e-05,0.001745,0.028506,0.001013,0.022862,8.4e-05,0.000774,4.1e-05,0.000607,'3'
-0.000658,-0.001422,-0.000701,0.006495,-0.026077,-0.001037,-0.000676,-0.000551,-0.000458,0.007161,-0.019852,-0.001293,6.6e-05,-1e-05,-3.2e-05,0.000424,0.000593,-5.9e-05,3.6e-05,-1.3e-05,-2.5e-05,0.00029,0.000641,-5e-06,0.001716,0.026894,0.000985,0.021144,7.4e-05,0.000731,4.5e-05,0.000704,'3'
-4e-04,-0.001272,-0.000729,0.006861,-0.021711,-0.001114,-0.00051,-0.000592,-0.000482,0.005469,-0.01708,-0.000905,7.4e-05,4.3e-05,-8e-06,0.000104,0.001247,-2.2e-05,4.7e-05,-1.2e-05,-7e-06,-0.000484,0.000792,0.000111,0.001519,0.022797,0.000918,0.017957,8.6e-05,0.001252,4.9e-05,0.000935,'3'
-0.000227,-0.001142,-0.000757,0.00668,-0.018525,-0.001073,-0.000411,-0.000612,-0.000514,0.005119,-0.015162,-0.000737,5.6e-05,4.2e-05,-9e-06,-5.8e-05,0.001028,1.3e-05,3.2e-05,-6e-06,-1e-05,-0.000113,0.000618,5.4e-05,0.001389,0.019722,0.000898,0.01602,7e-05,0.00103,3.4e-05,0.000631,'2'
-7.7e-05,-0.000937,-0.000708,0.006021,-0.014582,-0.000866,-0.000275,-0.000612,-0.000505,0.004668,-0.012537,-0.00058,4.4e-05,6e-05,1.4e-05,-0.000194,0.00116,6.1e-05,4e-05,0,2e-06,-0.000133,0.000772,4.6e-05,0.001177,0.0158,0.00084,0.01339,7.6e-05,0.001177,4e-05,0.000785,'2'
2.3e-05,-0.000756,-0.00064,0.00537,-0.011818,-0.000671,-0.000179,-0.000555,-0.000491,0.003991,-0.010288,-0.000437,3.1e-05,5.6e-05,2.1e-05,-0.000204,0.000864,6.1e-05,3e-05,1.8e-05,5e-06,-0.000211,0.000703,4.5e-05,0.000991,0.012998,0.000762,0.011043,6.8e-05,0.000889,3.5e-05,0.000735,'2'
8.5e-05,-0.000547,-0.000512,0.004277,-0.008513,-0.000482,-9.3e-05,-0.000433,-0.00042,0.003136,-0.007702,-0.000315,1.7e-05,5.8e-05,3.6e-05,-0.000304,0.000918,5.3e-05,2.4e-05,3.4e-05,2e-05,-0.000237,0.000718,3.4e-05,0.000754,0.009539,0.00061,0.008322,7e-05,0.000969,4.6e-05,0.000757,'2'
0.000129,-0.000379,-0.000418,0.003434,-0.006508,-0.000377,-4.9e-05,-0.000313,-0.00036,0.002541,-0.006006,-0.00025,1.4e-05,5.4e-05,3e-05,-0.000272,0.000647,3.4e-05,1.4e-05,3.9e-05,1.9e-05,-0.000192,0.000547,2.1e-05,0.000579,0.007368,0.000479,0.006526,6.4e-05,0.000702,4.6e-05,0.00058,'2'
0.000148,-0.000212,-0.000294,0.00233,-0.004385,-0.000278,-3e-06,-0.000202,-0.000268,0.001807,-0.004213,-0.000186,5e-06,4.4e-05,3.3e-05,-0.00029,0.000559,2.6e-05,1.2e-05,2.9e-05,2.4e-05,-0.000193,0.000472,1.7e-05,0.000391,0.004973,0.000336,0.004588,5.5e-05,0.00063,4e-05,0.00051,'2'
0.000177,-9.9e-05,-0.000215,0.001645,-0.003269,-0.000244,2.7e-05,-0.000126,-0.000205,0.001422,-0.00328,-0.000174,1e-05,3.9e-05,2.7e-05,-0.000236,0.000385,1.2e-05,1.1e-05,2.6e-05,2.2e-05,-0.000133,0.000321,4e-06,0.000296,0.003668,0.000243,0.00358,4.9e-05,0.000452,3.6e-05,0.000348,'2'
0.000169,-3.2e-05,-0.000132,0.000953,-0.002082,-0.000205,5.4e-05,-7.6e-05,-0.000134,0.00104,-0.002248,-0.000168,-2e-06,2e-05,2.5e-05,-0.00021,0.00036,1.2e-05,8e-06,1.5e-05,2.2e-05,-0.000116,0.000313,2e-06,0.000217,0.002299,0.000163,0.002482,3.2e-05,0.000416,2.8e-05,0.000334,'2'
0.000147,7e-06,-7.4e-05,0.000512,-0.001319,-0.000184,6.8e-05,-3.1e-05,-7.8e-05,0.000792,-0.00153,-0.000176,-6e-06,1.1e-05,1.7e-05,-0.000126,0.000218,6e-06,4e-06,1.3e-05,1.6e-05,-7.1e-05,0.000205,-2e-06,0.000165,0.001426,0.000108,0.001732,2.1e-05,0.000252,2.1e-05,0.000217,'2'
0.000105,2.5e-05,-3.1e-05,0.000212,-0.000648,-0.000153,7.3e-05,-6e-06,-3.8e-05,0.000531,-0.000895,-0.000151,-1.1e-05,5e-06,1.1e-05,-7.5e-05,0.000168,8e-06,1e-06,6e-06,1e-05,-6.5e-05,0.000159,6e-06,0.000113,0.000699,8.2e-05,0.001052,1.6e-05,0.000184,1.2e-05,0.000172,'2'
9.2e-05,4.7e-05,-1.4e-05,4.2e-05,-0.000321,-0.00017,7.7e-05,1.2e-05,-2e-05,0.000387,-0.000613,-0.000142,-5e-06,8e-06,6e-06,-6.1e-05,0.000117,-6e-06,1e-06,6e-06,6e-06,-5.1e-05,0.000101,3e-06,0.000104,0.000365,8e-05,0.000739,1.1e-05,0.000132,9e-06,0.000113,'3'
8.4e-05,8.9e-05,-1e-06,-0.00031,4.8e-05,-0.000264,7e-05,2.7e-05,-1.3e-05,0.000234,-0.000346,-0.000129,-2e-06,1.2e-05,4e-06,-0.000104,0.000109,-2.8e-05,-2e-06,4e-06,2e-06,-4.5e-05,7.9e-05,4e-06,0.000123,0.000411,7.6e-05,0.000437,1.3e-05,0.000153,5e-06,9.1e-05,'3'
8.8e-05,0.000164,1.8e-05,-0.000944,0.000758,-0.000458,6.6e-05,5.4e-05,-6e-06,0.000146,-6e-06,-0.000174,1e-06,2.5e-05,6e-06,-0.000211,0.000237,-6.5e-05,-1e-06,9e-06,2e-06,-2.9e-05,0.000113,-1.5e-05,0.000187,0.001294,8.5e-05,0.000228,2.6e-05,0.000324,9e-06,0.000118,'3'
7.8e-05,0.000196,3e-05,-0.001499,0.001547,-0.000549,5.3e-05,6.5e-05,1e-06,0.000127,0.000567,-0.000242,-3e-06,8e-06,3e-06,-0.00015,0.000213,-2.5e-05,-3e-06,3e-06,2e-06,-5e-06,0.000155,-1.8e-05,0.000213,0.002223,8.4e-05,0.00063,9e-06,0.000262,5e-06,0.000156,'3'
8.7e-05,0.000223,3.9e-05,-0.002488,0.003504,-0.000656,5.8e-05,7.6e-05,7e-06,0.000164,0.001825,-0.000424,3e-06,9e-06,3e-06,-0.000319,0.000631,-3.4e-05,2e-06,3e-06,2e-06,1.2e-05,0.000406,-5.9e-05,0.000243,0.004347,9.6e-05,0.00188,1e-05,0.000708,4e-06,0.00041,'3'
0.000116,0.000212,4e-05,-0.003087,0.00661,-0.000734,7.3e-05,7.3e-05,1.2e-05,-0.000107,0.003406,-0.000543,8e-06,-3e-06,0,-0.000176,0.000914,-2.3e-05,4e-06,-1e-06,1e-06,-8e-05,0.000465,-3.5e-05,0.000245,0.007332,0.000104,0.003451,9e-06,0.000931,5e-06,0.000473,'3'
0.000158,0.000223,4.3e-05,-0.005527,0.012569,-0.000853,0.000106,8e-05,1.7e-05,-0.002947,0.007469,-0.000583,1.2e-05,3e-06,1e-06,-0.000718,0.001752,-3.5e-05,1e-05,2e-06,2e-06,-0.000835,0.001195,-1.2e-05,0.000276,0.013757,0.000134,0.00805,1.3e-05,0.001894,1e-05,0.001458,'3'
0.000218,0.000227,4.2e-05,-0.006657,0.018439,-0.000826,0.000159,9.3e-05,2.2e-05,-0.003676,0.010579,-0.000609,1.9e-05,1e-06,0,-0.000365,0.001894,9e-06,1.7e-05,4e-06,1e-06,-0.000235,0.001003,-8e-06,0.000318,0.019621,0.000185,0.011216,1.9e-05,0.001928,1.7e-05,0.00103,'3'
0.000354,0.000291,4.4e-05,-0.007064,0.025008,-0.000408,0.000302,0.000115,2.8e-05,-0.006741,0.018066,-0.000307,4.1e-05,1.9e-05,1e-06,-0.000123,0.001991,0.000127,4.3e-05,7e-06,2e-06,-0.000929,0.002269,9.2e-05,0.00046,0.02599,0.000324,0.019285,4.5e-05,0.001999,4.4e-05,0.002453,'3'
0.000688,0.000448,4.7e-05,-0.004703,0.0296,0.000142,0.000546,0.000163,3.3e-05,-0.005103,0.020537,-5e-05,0.000104,4.9e-05,1e-06,0.000738,0.001435,0.000172,7.6e-05,1.5e-05,2e-06,0.000512,0.000772,8e-05,0.000823,0.029971,0.000571,0.021161,0.000115,0.001622,7.8e-05,0.00093,'3'
0.001329,0.000762,4.5e-05,-9.4e-05,0.030474,0.000852,0.000914,0.000262,3.1e-05,-0.004386,0.0232,0.000477,0.000173,8.5e-05,0,0.001246,0.000236,0.000192,1e-04,2.7e-05,0,0.000194,0.00072,0.000142,0.001533,0.030486,0.000951,0.023616,0.000193,0.001282,0.000103,0.000759,'3'
0.002384,0.001473,6e-05,0.004816,0.029373,0.001361,0.001426,0.000558,2.5e-05,-0.000885,0.023562,0.001038,0.00034,0.000229,5e-06,0.001584,-0.000355,0.000164,0.000165,9.6e-05,-2e-06,0.001129,0.000117,0.000181,0.002803,0.029796,0.001532,0.023601,0.00041,0.001632,0.000191,0.00115,'3'
0.003675,0.002822,0.000107,0.007916,0.023052,0.00152,0.002188,0.002107,-6e-06,0.000681,0.021147,0.001243,0.00038,0.000397,1.4e-05,0.000912,-0.001859,4.7e-05,0.000224,0.000456,-9e-06,0.00046,-0.00071,6e-05,0.004635,0.024421,0.003038,0.021195,0.000549,0.002071,0.000508,0.000848,'3'
0.005744,0.005413,0.000325,0.00836,0.015578,0.001321,0.002801,0.003593,-2.2e-05,0.001841,0.016194,0.001211,0.000609,0.000762,6.4e-05,0.000131,-0.002198,-5.8e-05,0.00018,0.000437,-5e-06,0.000341,-0.001457,-9e-06,0.007899,0.017728,0.004556,0.016343,0.000977,0.002203,0.000473,0.001496,'3'
