@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute class {'1','2','3','4'}
@data
0.978994,0.843268,0.403086,3.089379,-0.079619,-0.054551,0.708183,-0.558648,'3'
1.252718,1.031751,-0.449238,1.657863,-0.079619,-0.054551,0.708183,-0.558648,'3'
1.435201,-0.099143,0.646607,-0.990442,-0.079619,-0.054551,-0.014377,-0.558648,'3'
0.70527,0.466304,0.403086,1.01368,-0.079619,-0.054551,-0.375657,-0.558648,'3'
-0.57211,-0.099143,0.890128,2.588348,-0.079619,-0.054551,-0.014377,-0.558648,'3'
-0.298386,0.466304,0.281325,0.798953,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.887753,-0.75883,-0.327477,-0.131533,-0.079619,-0.054551,0.888823,-0.558648,'1'
-0.115903,-0.193384,0.646607,-0.990442,-0.079619,-0.054551,0.888823,-0.558648,'3'
-0.024662,-0.193384,0.524846,0.154771,-0.079619,-0.054551,-1.098217,1.601609,'4'
-0.754593,-1.230036,-0.205717,-0.632563,-0.079619,-0.054551,-0.195017,-0.558648,'4'
0.978994,-0.947312,-1.301561,-0.34626,-0.079619,-0.054551,-0.014377,-0.558648,'1'
0.522787,-0.664589,-0.083956,-0.131533,12.549932,-0.054551,-0.556297,-0.558648,'1'
-0.389628,-0.75883,-0.083956,-0.560987,-0.079619,-0.054551,-0.014377,-0.018584,'1'
0.978994,0.749027,0.159565,-0.059957,-0.079619,-0.054551,1.250103,0.611491,'4'
-0.298386,-0.664589,-2.640926,-0.34626,-0.079619,-0.054551,-0.195017,-0.558648,'2'
0.157821,1.125992,0.524846,-0.632563,-0.079619,-0.054551,-1.098217,-0.558648,'1'
0.796511,1.408715,0.159565,-0.417836,-0.079619,-0.054551,-2.904618,-0.198605,'4'
-0.480869,-1.889723,0.768367,-0.560987,-0.079619,-0.054551,-1.459498,-0.558648,'4'
0.340304,-0.193384,0.403086,1.085256,-0.079619,-0.054551,0.527543,-0.558648,'3'
1.161477,0.277822,0.159565,1.371559,-0.079619,-0.054551,-0.014377,-0.108594,'3'
-0.937076,-0.664589,-0.692759,-0.847291,-0.079619,-0.054551,-0.556297,-0.558648,'1'
-0.937076,0.277822,0.768367,1.01368,-0.079619,-0.054551,-0.375657,-0.108594,'3'
-1.028318,-0.853071,0.524846,0.011619,-0.079619,-0.054551,-0.195017,-0.558648,'4'
0.249063,-1.135794,0.281325,1.085256,-0.079619,-0.054551,0.888823,0.701502,'1'
1.070236,0.937509,-1.423321,1.87259,-0.079619,-0.054551,-0.014377,0.251448,'1'
-0.024662,1.031751,-1.666842,0.369498,-0.079619,-0.054551,0.166263,0.701502,'4'
0.06658,1.314474,0.159565,0.297922,-0.079619,-0.054551,0.166263,0.791513,'4'
0.522787,1.220233,0.037804,1.657863,-0.079619,-0.054551,0.708183,-0.108594,'3'
0.06658,0.560545,0.281325,2.445197,-0.079619,-0.054551,0.527543,0.251448,'4'
-1.302042,-0.193384,0.281325,0.226347,-0.079619,-0.054551,-0.014377,2.411706,'4'
-1.028318,-0.381866,0.037804,-0.632563,-0.079619,-0.054551,1.792023,-0.82868,'4'
-0.754593,-1.324277,2.107732,0.297922,-0.079619,-0.054551,-0.014377,0.071427,'4'
-3.309354,-0.664589,1.985972,-0.918866,-0.079619,-0.054551,-0.917577,0.071427,'4'
-0.663352,0.466304,-0.814519,-0.560987,-0.079619,-0.054551,0.708183,0.251448,'4'
-0.024662,0.183581,0.524846,-0.489412,-0.079619,-0.054551,2.153303,-0.558648,'1'
-1.119559,0.183581,-0.814519,0.083195,-0.079619,-0.054551,0.166263,-0.558648,'1'
-1.028318,-1.701241,-0.083956,-0.489412,-0.079619,-0.054551,0.888823,0.161438,'4'
0.157821,-0.381866,0.037804,-0.560987,-0.079619,-0.054551,0.346903,-0.108594,'1'
-1.119559,-0.381866,0.403086,0.011619,-0.079619,-0.054551,0.346903,-0.198605,'4'
-0.389628,-1.889723,0.281325,0.584226,-0.079619,-0.054551,0.888823,2.591727,'4'
-1.302042,-0.004901,0.524846,-0.704139,-0.079619,-0.054551,0.527543,4.21192,'4'
-0.207145,-2.549411,-0.205717,-0.131533,-0.079619,-0.054551,-0.736937,0.251448,'4'
-0.298386,-1.324277,1.255409,-0.918866,-0.079619,-0.054551,-0.195017,-0.198605,'4'
3.624996,-0.099143,1.133648,1.514711,-0.079619,-0.054551,1.611383,-0.558648,'4'
-1.575766,0.654786,0.890128,-0.704139,-0.079619,-0.054551,1.972663,-0.018584,'4'
-1.667008,-1.324277,0.524846,-0.131533,-0.079619,-0.054551,0.166263,-0.558648,'1'
2.530099,1.785679,0.037804,0.226347,-0.079619,-0.054551,0.346903,0.701502,'3'
-0.024662,-0.099143,-0.083956,-0.775715,-0.079619,-0.054551,-0.014377,1.781631,'4'
0.340304,-1.324277,-0.205717,-0.704139,-0.079619,-0.054551,0.527543,-0.648659,'4'
1.526443,2.633849,0.037804,-0.560987,-0.079619,-0.054551,-0.736937,-0.558648,'4'
-0.207145,-0.664589,0.890128,1.586287,-0.079619,-0.054551,0.527543,3.221802,'4'
3.89872,0.560545,1.011888,-0.417836,-0.079619,-0.054551,-0.375657,-0.558648,'4'
3.716237,1.031751,0.403086,0.942105,-0.079619,-0.054551,-1.640138,0.161438,'4'
2.073891,0.277822,-0.449238,-0.131533,-0.079619,-0.054551,0.527543,-0.288616,'4'
-2.031974,-1.135794,0.890128,0.297922,-0.079619,-0.054551,1.430743,0.251448,'4'
1.98265,1.314474,-0.205717,-1.849352,12.549932,-0.054551,-0.556297,-0.558648,'4'
2.803823,1.597197,-1.301561,-0.704139,-0.079619,-0.054551,2.333943,-0.558648,'3'
0.431545,1.502956,-2.032124,-0.704139,-0.079619,-0.054551,1.250103,-0.558648,'3'
2.530099,1.691438,1.62069,0.942105,-0.079619,-0.054551,-0.736937,0.341459,'3'
-0.57211,0.08934,0.890128,-0.274684,-0.079619,-0.054551,0.346903,-0.558648,'3'
0.978994,0.277822,0.646607,-0.704139,-0.079619,-0.054551,-2.904618,-0.558648,'4'
0.06658,0.08934,-0.692759,-0.203108,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.754593,-0.570348,-0.205717,-1.133594,-0.079619,-0.054551,-0.195017,3.311813,'4'
-1.484525,-0.570348,-0.327477,-0.632563,-0.079619,-0.054551,-0.195017,2.231684,'4'
-0.754593,-1.889723,0.403086,-0.847291,-0.079619,-0.054551,1.611383,-0.558648,'3'
-1.758249,-0.004901,0.646607,-0.704139,-0.079619,-0.054551,-0.375657,-0.198605,'1'
1.98265,-0.853071,0.159565,-0.990442,-0.079619,-0.054551,-2.182058,0.611491,'1'
1.526443,0.372063,-0.083956,0.011619,-0.079619,-0.054551,0.166263,0.251448,'4'
0.796511,-0.004901,-0.083956,0.297922,-0.079619,-0.054551,0.166263,-0.558648,'1'
-0.207145,-0.193384,1.255409,-0.417836,-0.079619,-0.054551,2.153303,-0.558648,'1'
0.522787,0.277822,-1.788603,-0.918866,-0.079619,-0.054551,0.346903,-0.558648,'2'
1.161477,0.560545,0.403086,1.944166,-0.079619,-0.054551,0.346903,-0.108594,'3'
0.157821,0.372063,0.281325,3.160955,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.157821,-0.287625,0.281325,-0.704139,-0.079619,-0.054551,-0.195017,0.251448,'1'
0.340304,-0.193384,0.768367,-0.059957,-0.079619,-0.054551,0.527543,-0.558648,'1'
0.157821,-0.287625,-0.570998,-0.560987,-0.079619,-0.054551,-0.195017,0.251448,'1'
0.431545,-0.193384,0.037804,-0.560987,-0.079619,-0.054551,-0.014377,-0.558648,'1'
0.70527,1.031751,0.159565,-1.133594,-0.079619,-0.054551,0.527543,-0.558648,'1'
-0.754593,0.937509,-0.083956,-1.133594,-0.079619,-0.054551,0.166263,-0.288616,'1'
-1.302042,-0.947312,-0.692759,-0.489412,-0.079619,-0.054551,0.708183,0.791513,'4'
1.252718,-0.193384,-0.814519,1.514711,-0.079619,-0.054551,-0.014377,0.791513,'4'
-0.57211,-0.004901,-1.545082,-0.918866,-0.079619,-0.054551,0.166263,0.611491,'2'
-0.937076,-0.570348,1.133648,-0.918866,-0.079619,-0.054551,0.166263,-0.558648,'4'
-0.207145,0.937509,1.011888,1.299984,-0.079619,-0.054551,1.069463,-0.558648,'3'
1.800167,-0.193384,0.890128,0.297922,-0.079619,-0.054551,1.250103,-0.108594,'4'
0.249063,-1.512759,-0.205717,1.657863,-0.079619,-0.054551,-0.375657,0.341459,'3'
-0.207145,0.466304,-0.449238,1.228408,-0.079619,-0.054551,-0.014377,-0.108594,'3'
2.530099,1.125992,-0.936279,0.655801,-0.079619,-0.054551,-0.917577,-0.108594,'3'
0.796511,1.87992,0.159565,0.942105,-0.079619,-0.054551,-2.543338,-0.558648,'3'
0.06658,-0.287625,1.011888,0.655801,-0.079619,-0.054551,0.888823,0.161438,'3'
-1.940732,-1.889723,1.133648,-0.417836,-0.079619,-0.054551,0.708183,0.251448,'3'
1.070236,-0.287625,0.890128,-0.34626,-0.079619,-0.054551,-0.195017,-0.558648,'3'
0.06658,0.372063,-0.205717,0.655801,-0.079619,12.957648,0.166263,-0.558648,'3'
1.070236,0.937509,-0.449238,2.516772,-0.079619,-0.054551,-1.098217,0.161438,'3'
0.249063,0.843268,1.377169,-0.059957,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.887753,0.08934,-0.083956,-0.417836,-0.079619,-0.054551,0.166263,-0.018584,'1'
1.34396,-0.476107,-0.205717,0.226347,-0.079619,-0.054551,-0.014377,-0.108594,'1'
-0.207145,-0.664589,-0.205717,-0.847291,12.549932,-0.054551,0.527543,0.161438,'1'
-0.024662,0.08934,1.133648,-0.775715,-0.079619,-0.054551,-2.182058,-0.558648,'1'
-0.57211,-0.004901,0.403086,-0.131533,-0.079619,-0.054551,-2.362698,2.051663,'4'
-0.115903,-0.193384,0.281325,-0.203108,-0.079619,-0.054551,0.166263,-0.558648,'1'
0.06658,-0.570348,-0.327477,-0.489412,-0.079619,-0.054551,1.430743,-0.558648,'1'
-0.389628,-0.287625,0.281325,-0.489412,-0.079619,-0.054551,1.069463,-0.558648,'1'
-1.758249,-1.135794,0.524846,-0.775715,-0.079619,-0.054551,1.250103,-0.558648,'1'
0.06658,-0.193384,0.890128,0.011619,-0.079619,-0.054551,-1.098217,-0.558648,'4'
-0.845835,1.314474,0.159565,-0.847291,-0.079619,-0.054551,0.527543,-0.558648,'1'
-0.298386,-0.570348,0.768367,-0.274684,-0.079619,-0.054551,-0.014377,-0.288616,'4'
-0.754593,3.105054,-1.910363,0.154771,-0.079619,-0.054551,0.166263,1.511599,'2'
0.522787,0.560545,-0.936279,-0.560987,-0.079619,-0.054551,0.527543,0.251448,'4'
-0.845835,-0.287625,-1.666842,-0.489412,-0.079619,-0.054551,0.346903,0.161438,'2'
-0.663352,-1.041553,0.403086,-0.918866,-0.079619,-0.054551,-0.375657,-0.558648,'4'
-1.484525,-1.701241,-2.032124,-0.489412,-0.079619,-0.054551,0.888823,0.161438,'2'
0.249063,-0.570348,0.768367,1.657863,-0.079619,-0.054551,-0.375657,-0.108594,'4'
1.070236,1.220233,0.037804,2.588348,-0.079619,-0.054551,0.166263,0.881523,'3'
-0.207145,-0.75883,-0.936279,-0.274684,-0.079619,-0.054551,0.166263,1.781631,'4'
-0.024662,0.560545,0.281325,3.661985,-0.079619,-0.054551,0.346903,0.701502,'3'
-0.024662,1.220233,-0.083956,-0.203108,-0.079619,-0.054551,-0.195017,-0.558648,'2'
0.157821,1.125992,-2.519166,0.584226,-0.079619,-0.054551,-0.014377,1.331577,'2'
-1.849491,0.749027,-2.519166,-0.847291,-0.079619,-0.054551,0.346903,0.971534,'2'
0.70527,0.277822,0.403086,-0.417836,-0.079619,-0.054551,1.069463,-0.558648,'1'
-0.298386,-0.476107,-2.032124,-0.34626,-0.079619,-0.054551,0.888823,1.061545,'2'
-0.754593,0.08934,-2.519166,-0.489412,-0.079619,-0.054551,0.346903,0.251448,'2'
-0.845835,-0.004901,0.037804,-0.918866,-0.079619,-0.054551,-0.014377,0.341459,'4'
-0.937076,0.277822,-1.423321,-0.560987,-0.079619,-0.054551,0.166263,-0.108594,'2'
-1.849491,0.08934,-1.788603,0.011619,-0.079619,-0.054551,-0.195017,-0.198605,'2'
0.157821,-0.004901,0.159565,-0.417836,-0.079619,-0.054551,0.888823,-0.558648,'4'
-1.028318,-0.853071,0.403086,-0.704139,-0.079619,-0.054551,-0.014377,-0.018584,'4'
0.614028,0.466304,-0.327477,-0.847291,-0.079619,-0.054551,-0.195017,0.43147,'4'
-0.937076,-0.004901,-0.083956,0.011619,-0.079619,-0.054551,0.346903,0.971534,'4'
-2.031974,-0.853071,-0.083956,-0.203108,-0.079619,-0.054551,-0.014377,-0.018584,'4'
0.157821,2.162644,0.403086,-0.918866,-0.079619,-0.054551,1.430743,-0.558648,'4'
0.796511,0.183581,0.646607,0.011619,-0.079619,-0.054551,0.527543,-0.108594,'4'
-0.57211,0.466304,-1.1798,-0.775715,-0.079619,-0.054551,0.708183,-0.288616,'4'
0.249063,-0.287625,0.281325,-0.34626,-0.079619,-0.054551,-3.988458,-0.558648,'4'
1.708926,0.654786,-2.032124,-0.417836,-0.079619,-0.054551,2.153303,-0.558648,'2'
-0.480869,1.597197,0.890128,0.584226,-0.079619,-0.054551,-0.014377,-0.558648,'3'
-0.207145,-0.099143,0.281325,-0.775715,-0.079619,-0.054551,0.346903,-0.108594,'1'
-0.480869,-1.889723,0.037804,-0.203108,-0.079619,-0.054551,0.527543,-0.108594,'4'
0.340304,-0.004901,-0.570998,0.226347,-0.079619,-0.054551,0.708183,-0.558648,'1'
0.70527,1.408715,0.403086,-0.704139,-0.079619,-0.054551,-0.917577,-0.108594,'1'
-0.115903,1.314474,0.403086,-0.059957,-0.079619,-0.054551,-0.736937,-0.558648,'1'
0.522787,1.031751,-0.327477,-0.847291,-0.079619,-0.054551,0.166263,-0.558648,'1'
-0.480869,0.466304,0.768367,-0.632563,-0.079619,-0.054551,-0.195017,-0.558648,'1'
0.431545,-0.193384,0.646607,-0.417836,-0.079619,-0.054551,-0.014377,-0.558648,'1'
0.522787,-0.476107,0.768367,-0.131533,-0.079619,-0.054551,-2.001418,-0.018584,'1'
-1.302042,-1.230036,0.646607,-0.489412,-0.079619,-0.054551,-0.014377,-0.558648,'4'
-0.207145,-0.004901,0.646607,2.158893,-0.079619,-0.054551,-0.556297,-0.558648,'4'
0.796511,-0.004901,-0.083956,-0.632563,-0.079619,-0.054551,0.166263,-0.198605,'1'
2.712582,0.843268,-0.692759,-0.632563,-0.079619,-0.054551,0.527543,-0.558648,'1'
0.796511,1.031751,0.403086,-0.560987,-0.079619,-0.054551,-0.375657,1.601609,'4'
-1.302042,-0.853071,0.159565,-1.20517,-0.079619,-0.054551,-0.556297,-0.018584,'4'
0.06658,-0.664589,0.403086,0.942105,-0.079619,-0.054551,0.166263,-0.558648,'4'
-1.575766,-1.701241,-0.570998,0.441074,-0.079619,-0.054551,-0.917577,-0.558648,'4'
-0.845835,-2.078205,1.133648,-1.133594,-0.079619,-0.054551,-0.375657,1.421588,'4'
1.891409,-0.853071,-0.083956,-0.775715,-0.079619,-0.054551,-0.375657,0.791513,'4'
1.34396,-0.664589,0.159565,-0.632563,-0.079619,-0.054551,-0.375657,-0.558648,'4'
0.431545,-1.041553,-0.327477,-0.918866,-0.079619,-0.054551,0.888823,-0.558648,'4'
-1.393283,-0.004901,-0.205717,-0.632563,-0.079619,-0.054551,-0.556297,-0.558648,'4'
-1.210801,-1.230036,0.890128,-0.417836,-0.079619,-0.054551,-0.736937,0.341459,'4'
-1.302042,-2.549411,0.281325,-0.775715,12.549932,-0.054551,0.346903,1.961652,'4'
0.157821,-0.287625,0.768367,-0.131533,-0.079619,-0.054551,-0.556297,0.881523,'4'
-0.663352,-1.889723,-0.327477,-1.419897,-0.079619,-0.054551,-0.195017,1.241566,'4'
0.340304,-0.853071,0.646607,-0.059957,-0.079619,-0.054551,0.166263,0.43147,'4'
-0.207145,-0.287625,0.159565,-0.632563,-0.079619,-0.054551,0.708183,-0.558648,'1'
-1.758249,0.277822,0.524846,-0.489412,-0.079619,-0.054551,1.250103,-0.558648,'1'
0.340304,0.277822,0.646607,0.154771,-0.079619,-0.054551,0.708183,-0.108594,'1'
0.06658,0.749027,-0.205717,0.441074,-0.079619,-0.054551,-0.014377,-0.558648,'1'
1.070236,-0.193384,-0.327477,1.443135,-0.079619,-0.054551,-0.195017,-0.558648,'1'
0.340304,-0.193384,-1.301561,2.803076,-0.079619,-0.054551,-0.195017,-0.558648,'3'
-0.937076,-0.381866,0.037804,2.158893,-0.079619,-0.054551,-0.014377,0.881523,'4'
0.522787,-0.287625,0.281325,-0.560987,-0.079619,-0.054551,-1.459498,-0.558648,'1'
-0.207145,-1.983964,-0.083956,0.51265,-0.079619,-0.054551,0.527543,-0.198605,'1'
-1.028318,-1.418518,-1.545082,-0.775715,-0.079619,-0.054551,0.888823,0.701502,'2'
0.06658,0.183581,0.646607,-1.062018,-0.079619,-0.054551,-3.085258,-0.558648,'1'
-1.119559,-0.099143,0.281325,-0.489412,-0.079619,-0.054551,-0.375657,-0.558648,'1'
0.06658,-0.004901,0.646607,-0.560987,-0.079619,-0.054551,1.430743,-0.558648,'1'
1.161477,1.031751,-0.449238,1.514711,-0.079619,-0.054551,0.527543,-0.558648,'3'
-0.207145,0.466304,0.037804,1.156832,-0.079619,-0.054551,0.346903,-0.558648,'3'
-1.667008,-0.75883,-1.1798,1.586287,-0.079619,-0.054551,0.527543,0.161438,'4'
0.978994,0.466304,-2.153884,0.011619,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.115903,-0.476107,-0.083956,-0.131533,-0.079619,-0.054551,-0.375657,0.251448,'1'
-0.389628,-0.193384,-0.083956,-0.34626,-0.079619,-0.054551,-0.195017,0.521481,'1'
1.252718,0.654786,0.037804,0.011619,-0.079619,-0.054551,0.346903,-0.558648,'1'
0.249063,1.314474,0.159565,0.297922,-0.079619,-0.054551,1.069463,-0.558648,'3'
0.157821,-0.287625,0.403086,1.01368,-0.079619,-0.054551,0.888823,-0.558648,'3'
1.526443,0.466304,1.011888,-0.847291,-0.079619,-0.054551,0.527543,-0.558648,'3'
0.887753,1.125992,0.403086,-0.632563,-0.079619,-0.054551,0.346903,-0.558648,'3'
-0.845835,-1.607,1.011888,-0.489412,-0.079619,-0.054551,-0.736937,-0.558648,'3'
1.891409,0.466304,-0.814519,0.369498,-0.079619,-0.054551,0.166263,-0.558648,'3'
-2.123215,-0.664589,-0.449238,-0.704139,-0.079619,-0.054551,0.166263,0.881523,'4'
1.252718,-0.853071,0.281325,-0.847291,-0.079619,-0.054551,-1.278857,-0.198605,'4'
-0.754593,-3.020616,1.011888,-1.276745,-0.079619,-0.054551,0.166263,-0.108594,'4'
-1.302042,-1.889723,-0.083956,1.01368,-0.079619,-0.054551,-0.736937,2.95177,'4'
0.340304,0.654786,0.646607,-0.560987,-0.079619,-0.054551,-0.014377,0.881523,'4'
-0.754593,-0.381866,0.403086,-0.131533,-0.079619,-0.054551,0.166263,1.871641,'4'
-0.389628,-0.004901,0.281325,-0.560987,-0.079619,-0.054551,-0.736937,-0.558648,'4'
-0.024662,-0.476107,-0.327477,-0.704139,-0.079619,-0.054551,-0.736937,-0.108594,'4'
0.431545,0.183581,0.037804,-0.417836,-0.079619,-0.054551,0.166263,-0.558648,'4'
-1.302042,-1.889723,0.159565,-0.775715,-0.079619,-0.054551,0.166263,5.202038,'4'
-1.028318,-0.004901,-0.083956,-0.918866,-0.079619,-0.054551,-0.195017,2.861759,'4'
-0.207145,0.560545,-0.205717,0.226347,-0.079619,-0.054551,-0.195017,-0.288616,'4'
0.70527,1.031751,0.281325,-0.775715,-0.079619,-0.054551,-0.195017,-0.558648,'4'
-1.484525,-0.853071,0.524846,0.154771,-0.079619,-0.054551,-0.736937,0.251448,'4'
-0.389628,-0.664589,0.037804,0.584226,-0.079619,-0.054551,-0.195017,-0.018584,'4'
1.526443,0.183581,0.281325,-1.133594,-0.079619,-0.054551,0.166263,-0.558648,'4'
-0.57211,0.372063,0.646607,0.011619,-0.079619,-0.054551,-0.375657,0.341459,'4'
0.06658,-0.099143,1.011888,1.085256,-0.079619,-0.054551,1.069463,-0.108594,'4'
0.157821,0.08934,0.037804,0.226347,-0.079619,-0.054551,0.346903,3.851877,'4'
-0.57211,0.372063,0.037804,-0.274684,-0.079619,-0.054551,0.346903,1.421588,'4'
0.340304,1.220233,-0.083956,-0.203108,-0.079619,-0.054551,0.346903,2.95177,'4'
1.070236,-0.099143,0.037804,1.944166,-0.079619,-0.054551,0.527543,-0.198605,'1'
-0.663352,1.125992,-0.083956,-0.704139,-0.079619,-0.054551,0.166263,-0.558648,'1'
0.614028,0.466304,0.281325,-0.632563,-0.079619,-0.054551,0.166263,0.971534,'4'
1.252718,-0.193384,0.403086,-1.062018,-0.079619,-0.054551,-0.556297,-0.558648,'1'
1.708926,0.654786,0.403086,-0.560987,-0.079619,-0.054551,-1.278857,-0.558648,'1'
0.522787,-0.193384,0.403086,0.798953,-0.079619,-0.054551,0.166263,0.161438,'4'
-0.57211,-0.664589,-0.936279,2.516772,-0.079619,-0.054551,0.527543,-0.558648,'3'
0.978994,-1.607,1.133648,-0.990442,-0.079619,-0.054551,-0.556297,0.43147,'4'
0.157821,1.785679,-0.083956,0.154771,-0.079619,-0.054551,-1.278857,-0.558648,'4'
-0.298386,-1.418518,0.524846,-0.704139,-0.079619,-0.054551,-0.195017,-0.558648,'4'
-0.298386,-0.287625,0.281325,-0.489412,-0.079619,-0.054551,-1.640138,-0.018584,'4'
0.887753,0.654786,0.159565,-0.704139,-0.079619,-0.054551,-0.195017,0.971534,'4'
-0.207145,1.691438,-1.423321,-1.062018,-0.079619,-0.054551,0.708183,-0.558648,'2'
-1.393283,0.08934,0.281325,0.154771,-0.079619,-0.054551,-0.014377,1.961652,'4'
-1.119559,-0.570348,0.646607,0.154771,-0.079619,-0.054551,-0.556297,-0.558648,'4'
-0.115903,-0.664589,0.890128,-1.133594,-0.079619,-0.054551,-0.375657,-0.558648,'4'
0.887753,0.277822,0.890128,-0.274684,-0.079619,-0.054551,0.166263,-0.558648,'4'
-0.024662,-0.099143,0.403086,-0.489412,-0.079619,-0.054551,0.166263,0.43147,'4'
-1.210801,0.937509,-0.083956,0.011619,-0.079619,-0.054551,0.166263,-0.558648,'4'
0.70527,-0.287625,0.890128,-0.059957,-0.079619,-0.054551,-0.195017,-0.558648,'4'
-0.663352,1.691438,-2.032124,-0.34626,-0.079619,-0.054551,0.346903,-0.198605,'4'
-0.480869,-2.549411,1.011888,0.297922,-0.079619,-0.054551,-0.556297,-0.108594,'4'
1.161477,-0.004901,-0.570998,0.441074,-0.079619,-0.054551,-1.820778,0.43147,'1'
1.526443,-0.381866,0.037804,0.655801,-0.079619,-0.054551,0.527543,-0.558648,'1'
-1.119559,-0.75883,-0.814519,-0.059957,-0.079619,-0.054551,0.527543,2.591727,'4'
0.70527,-0.947312,1.62069,1.156832,-0.079619,-0.054551,-0.556297,-0.558648,'3'
-0.207145,-0.476107,-0.083956,-0.059957,-0.079619,-0.054551,-0.556297,-0.558648,'3'
-0.024662,0.466304,-0.327477,1.801014,-0.079619,-0.054551,0.708183,-0.558648,'3'
-0.207145,0.08934,0.768367,-0.059957,-0.079619,-0.054551,-0.375657,-0.558648,'4'
-0.207145,0.372063,-0.083956,-0.990442,-0.079619,-0.054551,1.792023,-0.558648,'1'
0.796511,0.277822,-2.275645,1.657863,-0.079619,-0.054551,-0.375657,-0.558648,'4'
-0.937076,0.937509,-0.083956,-0.274684,-0.079619,-0.054551,-0.556297,-0.558648,'4'
-0.024662,-0.287625,0.037804,0.51265,-0.079619,-0.054551,-0.736937,-0.198605,'4'
0.249063,-1.135794,1.62069,0.798953,-0.079619,-0.054551,-2.362698,0.43147,'4'
-0.389628,-0.381866,1.62069,-0.489412,-0.079619,-0.054551,-2.182058,0.43147,'4'
-0.845835,-0.75883,1.011888,-0.059957,-0.079619,-0.054551,-1.098217,-0.558648,'1'
-0.754593,-0.853071,1.011888,-0.059957,-0.079619,-0.054551,-0.917577,-0.558648,'1'
0.614028,0.654786,0.646607,-0.847291,-0.079619,-0.054551,-0.014377,-0.288616,'1'
-0.207145,0.183581,0.768367,0.226347,-0.079619,-0.054551,-1.098217,-1.548766,'1'
1.252718,-0.947312,0.768367,0.727377,-0.079619,-0.054551,-1.098217,-0.648659,'1'
-0.389628,-1.418518,0.403086,0.798953,-0.079619,-0.054551,-2.182058,-1.098712,'1'
0.340304,-0.853071,0.890128,-0.489412,-0.079619,-0.054551,-0.556297,-0.558648,'1'
2.256374,0.277822,0.159565,-1.276745,-0.079619,-0.054551,0.708183,-0.558648,'4'
-1.119559,-0.664589,0.281325,0.083195,-0.079619,-0.054551,-0.556297,0.071427,'4'
0.796511,0.08934,0.403086,-0.775715,-0.079619,-0.054551,-0.014377,0.611491,'4'
0.887753,-1.041553,-0.936279,0.083195,-0.079619,-0.054551,0.527543,-0.018584,'4'
0.887753,0.08934,1.255409,0.011619,-0.079619,-0.054551,0.346903,-0.558648,'4'
0.06658,-0.287625,1.49893,-0.489412,-0.079619,-0.054551,1.430743,-0.558648,'4'
-1.210801,-0.004901,-0.449238,-0.489412,-0.079619,-0.054551,-0.014377,0.161438,'4'
0.614028,0.843268,0.524846,-0.560987,-0.079619,-0.054551,-0.014377,-0.558648,'4'
-0.845835,-0.381866,0.524846,1.299984,-0.079619,-0.054551,-0.556297,2.051663,'4'
-0.663352,-1.701241,0.768367,-0.918866,-0.079619,-0.054551,-0.736937,-0.558648,'4'
-1.849491,-1.607,0.524846,-0.918866,-0.079619,-0.054551,-0.014377,-0.558648,'4'
0.431545,-0.193384,0.646607,-0.059957,-0.079619,-0.054551,0.346903,-0.558648,'4'
-0.298386,0.183581,0.524846,-0.131533,-0.079619,-0.054551,-0.375657,-0.558648,'4'
-1.210801,-0.099143,-0.327477,0.441074,-0.079619,-0.054551,-1.459498,-0.558648,'4'
0.249063,0.749027,1.49893,-0.059957,-0.079619,-0.054551,-1.459498,-0.558648,'4'
-0.115903,0.466304,-0.449238,0.798953,-0.079619,-0.054551,0.166263,0.701502,'4'
-1.484525,1.125992,1.742451,-0.560987,-0.079619,-0.054551,-0.736937,-0.558648,'4'
0.887753,-0.570348,1.49893,-0.274684,-0.079619,-0.054551,3.237144,0.341459,'4'
-0.937076,-0.287625,0.281325,-0.847291,-0.079619,-0.054551,-0.195017,-0.558648,'4'
-0.845835,-0.947312,0.403086,-0.131533,-0.079619,-0.054551,0.708183,-0.558648,'4'
-1.028318,0.08934,0.524846,-0.34626,-0.079619,-0.054551,0.888823,0.43147,'4'
-1.667008,-0.75883,-0.083956,-0.704139,-0.079619,-0.054551,0.166263,0.521481,'4'
-0.937076,-1.701241,0.037804,-0.775715,-0.079619,-0.054551,1.430743,-0.198605,'4'
-1.119559,-1.418518,-0.327477,1.156832,-0.079619,-0.054551,-0.556297,1.331577,'1'
-0.115903,-1.230036,2.229493,-0.560987,-0.079619,-0.054551,-3.627178,-0.288616,'1'
0.887753,-0.476107,0.159565,0.297922,-0.079619,-0.054551,-2.362698,-1.548766,'1'
1.070236,0.277822,-0.327477,-0.990442,-0.079619,-0.054551,0.708183,0.251448,'1'
1.252718,0.466304,1.011888,-0.632563,-0.079619,-0.054551,-1.098217,-0.018584,'1'
1.252718,-0.004901,0.646607,-0.489412,-0.079619,-0.054551,0.527543,0.251448,'1'
-0.298386,0.749027,0.159565,-0.560987,-0.079619,-0.054551,-0.014377,-1.548766,'1'
